"","player_id","birthdate","position","year","team","competition","total_points_scored","matches_played","matches_started","tries_scored","penalty_goals_scored","drop_goals_scored","conversions","yellow_cards","red_cards","total_minutes_played","player_name"
"460","thomas-ceyte-2730","13/02/1991","Lock",2022,"Bayonne","Top 14",5,2,2,1,0,0,0,0,0,116,"THOMAS CEYTE"
"461","bastien-chalureau-2520","13/02/1992","Lock",2022,"Montpellier","Top 14",0,2,2,0,0,0,0,1,0,85,"BASTIEN CHALUREAU"
"462","bastien-chalureau-2520","13/02/1992","Lock",2021,"Montpellier","Top 14",0,20,16,0,0,0,0,2,1,1157,"BASTIEN CHALUREAU"
"463","bastien-chalureau-2520","13/02/1992","Lock",2020,"Montpellier","Top 14",0,18,8,0,0,0,0,2,0,670,"BASTIEN CHALUREAU"
"464","bastien-chalureau-2520","13/02/1992","Lock",2019,"Montpellier","Top 14",0,0,0,0,0,0,0,0,0,0,"BASTIEN CHALUREAU"
"465","bastien-chalureau-2520","13/02/1992","Lock",2019,"Stade Toulousain","Top 14",0,1,1,0,0,0,0,0,0,45,"BASTIEN CHALUREAU"
"466","paulhugo-champ-4939","31/01/2001","Wing",2022,"Stade Français","Top 14",0,0,0,0,0,0,0,0,0,0,"PAULHUGO CHAMP"
"467","paulhugo-champ-4939","31/01/2001","Wing",2021,"Stade Français","Top 14",0,2,1,0,0,0,0,0,0,105,"PAULHUGO CHAMP"
"468","paulhugo-champ-4939","31/01/2001","Wing",2020,"Stade Français","Top 14",0,1,0,0,0,0,0,0,0,8,"PAULHUGO CHAMP"
"469","nick-championdecrespigny-4060","27/06/1996","Third Row",2022,"Castres","Top 14",0,2,1,0,0,0,0,0,0,82,"NICK CHAMPIONDECRESPIGNY"
"470","nick-championdecrespigny-4060","27/06/1996","Third Row",2021,"Castres","Top 14",0,20,18,0,0,0,0,1,0,1402,"NICK CHAMPIONDECRESPIGNY"
"471","ryan-chapuis-4267","12/12/1997","Third Row",2022,"Stade Français","Top 14",0,1,1,0,0,0,0,0,0,60,"RYAN CHAPUIS"
"472","ryan-chapuis-4267","12/12/1997","Third Row",2021,"Stade Français","Top 14",5,10,6,1,0,0,0,1,0,554,"RYAN CHAPUIS"
"473","ryan-chapuis-4267","12/12/1997","Third Row",2020,"Stade Français","Top 14",5,8,5,1,0,0,0,0,0,401,"RYAN CHAPUIS"
"474","ryan-chapuis-4267","12/12/1997","Third Row",2019,"Stade Français","Top 14",0,12,6,0,0,0,0,0,0,640,"RYAN CHAPUIS"
"475","ryan-chapuis-4267","12/12/1997","Third Row",2018,"Stade Français","Top 14",0,16,8,0,0,0,0,0,0,631,"RYAN CHAPUIS"
"476","ryan-chapuis-4267","12/12/1997","Third Row",2017,"Stade Français","Top 14",0,1,0,0,0,0,0,0,0,7,"RYAN CHAPUIS"
"477","yanis-charcosset-4914","28/08/2001","Hooker",2022,"LOU","Top 14",0,0,0,0,0,0,0,0,0,0,"YANIS CHARCOSSET"
"478","yanis-charcosset-4914","28/08/2001","Hooker",2021,"LOU","Top 14",15,10,1,3,0,0,0,0,0,212,"YANIS CHARCOSSET"
"479","camille-chat-3215","18/12/1995","Hooker",2022,"Racing 92","Top 14",0,2,2,0,0,0,0,0,0,100,"CAMILLE CHAT"
"480","camille-chat-3215","18/12/1995","Hooker",2021,"Racing 92","Top 14",25,19,15,5,0,0,0,2,0,937,"CAMILLE CHAT"
"481","camille-chat-3215","18/12/1995","Hooker",2020,"Racing 92","Top 14",0,9,5,0,0,0,0,0,0,396,"CAMILLE CHAT"
"482","camille-chat-3215","18/12/1995","Hooker",2019,"Racing 92","Top 14",10,4,4,2,0,0,0,0,0,262,"CAMILLE CHAT"
"483","camille-chat-3215","18/12/1995","Hooker",2018,"Racing 92","Top 14",15,15,12,3,0,0,0,0,0,813,"CAMILLE CHAT"
"484","camille-chat-3215","18/12/1995","Hooker",2017,"Racing 92","Top 14",15,17,10,3,0,0,0,0,0,767,"CAMILLE CHAT"
"485","camille-chat-3215","18/12/1995","Hooker",2016,"Racing 92","Top 14",5,17,4,1,0,0,0,0,0,546,"CAMILLE CHAT"
"486","camille-chat-3215","18/12/1995","Hooker",2015,"Racing 92","Top 14",15,22,9,3,0,0,0,0,0,768,"CAMILLE CHAT"
"487","simonpierre-chauvac-4051","23/03/1998","Prop",2022,"Montpellier","Top 14",0,2,1,0,0,0,0,0,0,89,"SIMONPIERRE CHAUVAC"
"488","simonpierre-chauvac-4051","23/03/1998","Prop",2021,"Brive","Top 14",0,15,11,0,0,0,0,0,0,713,"SIMONPIERRE CHAUVAC"
"489","simonpierre-chauvac-4051","23/03/1998","Prop",2020,"Brive","Top 14",10,17,8,2,0,0,0,0,0,661,"SIMONPIERRE CHAUVAC"
"490","simonpierre-chauvac-4051","23/03/1998","Prop",2019,"Brive","Top 14",0,13,10,0,0,0,0,0,0,590,"SIMONPIERRE CHAUVAC"
"491","simonpierre-chauvac-4051","23/03/1998","Prop",2018,"Brive","Top 14",0,1,0,0,0,0,0,0,0,17,"SIMONPIERRE CHAUVAC"
"492","henry-chavancy-1270","22/05/1988","Centre",2022,"Racing 92","Top 14",0,1,1,0,0,0,0,0,0,23,"HENRY CHAVANCY"
"493","henry-chavancy-1270","22/05/1988","Centre",2021,"Racing 92","Top 14",5,17,8,1,0,0,0,0,0,681,"HENRY CHAVANCY"
"494","henry-chavancy-1270","22/05/1988","Centre",2020,"Racing 92","Top 14",10,17,15,2,0,0,0,0,0,1228,"HENRY CHAVANCY"
"495","henry-chavancy-1270","22/05/1988","Centre",2019,"Racing 92","Top 14",5,14,14,1,0,0,0,0,0,1039,"HENRY CHAVANCY"
"496","henry-chavancy-1270","22/05/1988","Centre",2018,"Racing 92","Top 14",15,21,20,3,0,0,0,2,0,1435,"HENRY CHAVANCY"
"497","henry-chavancy-1270","22/05/1988","Centre",2017,"Racing 92","Top 14",10,16,16,2,0,0,0,0,0,1261,"HENRY CHAVANCY"
"498","henry-chavancy-1270","22/05/1988","Centre",2016,"Racing 92","Top 14",30,21,21,6,0,0,0,0,0,1658,"HENRY CHAVANCY"
"499","henry-chavancy-1270","22/05/1988","Centre",2015,"Racing 92","Top 14",20,21,19,4,0,0,0,1,0,1446,"HENRY CHAVANCY"
"500","henry-chavancy-1270","22/05/1988","Centre",2014,"Racing 92","Top 14",15,22,19,3,0,0,0,0,0,1626,"HENRY CHAVANCY"
"501","henry-chavancy-1270","22/05/1988","Centre",2013,"Racing 92","Top 14",0,27,22,0,0,0,0,1,0,1787,"HENRY CHAVANCY"
"502","henry-chavancy-1270","22/05/1988","Centre",2012,"Racing 92","Top 14",15,25,22,3,0,0,0,0,0,1819,"HENRY CHAVANCY"
"503","henry-chavancy-1270","22/05/1988","Centre",2011,"Racing 92","Top 14",35,22,21,7,0,0,0,0,0,1725,"HENRY CHAVANCY"
"504","henry-chavancy-1270","22/05/1988","Centre",2010,"Racing 92","Top 14",15,23,22,3,0,0,0,0,0,1734,"HENRY CHAVANCY"
"505","henry-chavancy-1270","22/05/1988","Centre",2009,"Racing 92","Top 14",20,22,19,4,0,0,0,1,0,1475,"HENRY CHAVANCY"
"506","levan-chilachava-2341","17/08/1991","Prop",2022,"Castres","Top 14",0,0,0,0,0,0,0,1,0,0,"LEVAN CHILACHAVA"
"507","levan-chilachava-2341","17/08/1991","Prop",2021,"Castres","Top 14",10,22,1,2,0,0,0,0,0,536,"LEVAN CHILACHAVA"
"508","levan-chilachava-2341","17/08/1991","Prop",2020,"Castres","Top 14",0,9,5,0,0,0,0,0,0,306,"LEVAN CHILACHAVA"
"509","levan-chilachava-2341","17/08/1991","Prop",2020,"Montpellier","Top 14",5,6,5,1,0,0,0,0,0,231,"LEVAN CHILACHAVA"
"510","levan-chilachava-2341","17/08/1991","Prop",2019,"Montpellier","Top 14",0,8,5,0,0,0,0,2,0,412,"LEVAN CHILACHAVA"
"511","levan-chilachava-2341","17/08/1991","Prop",2018,"Montpellier","Top 14",5,16,12,1,0,0,0,1,0,742,"LEVAN CHILACHAVA"
"512","levan-chilachava-2341","17/08/1991","Prop",2017,"Toulon","Top 14",0,11,3,0,0,0,0,1,0,358,"LEVAN CHILACHAVA"
"513","levan-chilachava-2341","17/08/1991","Prop",2016,"Toulon","Top 14",10,25,11,2,0,0,0,0,0,967,"LEVAN CHILACHAVA"
"514","levan-chilachava-2341","17/08/1991","Prop",2015,"Toulon","Top 14",0,20,14,0,0,0,0,0,0,966,"LEVAN CHILACHAVA"
"515","levan-chilachava-2341","17/08/1991","Prop",2014,"Toulon","Top 14",10,17,6,2,0,0,0,0,0,594,"LEVAN CHILACHAVA"
"516","levan-chilachava-2341","17/08/1991","Prop",2013,"Toulon","Top 14",0,7,3,0,0,0,0,0,0,197,"LEVAN CHILACHAVA"
"517","levan-chilachava-2341","17/08/1991","Prop",2012,"Toulon","Top 14",5,9,3,1,0,0,0,1,0,230,"LEVAN CHILACHAVA"
"518","levan-chilachava-2341","17/08/1991","Prop",2011,"Toulon","Top 14",0,1,0,0,0,0,0,0,0,9,"LEVAN CHILACHAVA"
"519","xavier-chiocci-1825","13/02/1990","Prop",2022,"USAP","Top 14",0,2,2,0,0,0,0,0,0,88,"XAVIER CHIOCCI"
"520","xavier-chiocci-1825","13/02/1990","Prop",2021,"USAP","Top 14",0,12,4,0,0,0,0,1,0,400,"XAVIER CHIOCCI"
"521","xavier-chiocci-1825","13/02/1990","Prop",2021,"LOU","Top 14",0,7,2,0,0,0,0,1,0,245,"XAVIER CHIOCCI"
"522","xavier-chiocci-1825","13/02/1990","Prop",2020,"LOU","Top 14",5,23,17,1,0,0,0,2,0,1042,"XAVIER CHIOCCI"
"523","xavier-chiocci-1825","13/02/1990","Prop",2019,"LOU","Top 14",5,15,10,1,0,0,0,2,0,674,"XAVIER CHIOCCI"
"524","xavier-chiocci-1825","13/02/1990","Prop",2018,"Toulon","Top 14",5,9,3,1,0,0,0,0,0,335,"XAVIER CHIOCCI"
"525","xavier-chiocci-1825","13/02/1990","Prop",2017,"Toulon","Top 14",5,19,8,1,0,0,0,0,0,655,"XAVIER CHIOCCI"
"526","xavier-chiocci-1825","13/02/1990","Prop",2016,"Toulon","Top 14",5,22,7,1,0,0,0,1,0,818,"XAVIER CHIOCCI"
"527","xavier-chiocci-1825","13/02/1990","Prop",2015,"Toulon","Top 14",5,22,17,1,0,0,0,2,0,1112,"XAVIER CHIOCCI"
"528","xavier-chiocci-1825","13/02/1990","Prop",2014,"Toulon","Top 14",10,22,13,2,0,0,0,1,0,982,"XAVIER CHIOCCI"
"529","xavier-chiocci-1825","13/02/1990","Prop",2013,"Toulon","Top 14",5,25,15,1,0,0,0,0,0,1132,"XAVIER CHIOCCI"
"530","xavier-chiocci-1825","13/02/1990","Prop",2012,"Toulon","Top 14",0,19,1,0,0,0,0,0,0,381,"XAVIER CHIOCCI"
"531","santiago-chocobares-4275","31/03/1999","Centre",2022,"Stade Toulousain","Top 14",0,0,0,0,0,0,0,0,0,0,"SANTIAGO CHOCOBARES"
"532","santiago-chocobares-4275","31/03/1999","Centre",2021,"Stade Toulousain","Top 14",5,5,5,1,0,0,0,0,0,371,"SANTIAGO CHOCOBARES"
"533","santiago-chocobares-4275","31/03/1999","Centre",2020,"Stade Toulousain","Top 14",0,6,6,0,0,0,0,0,0,480,"SANTIAGO CHOCOBARES"
"534","baptiste-chouzenoux-3250","07/08/1993","Third Row",2022,"Racing 92","Top 14",0,0,0,0,0,0,0,0,0,0,"BAPTISTE CHOUZENOUX"
"535","baptiste-chouzenoux-3250","07/08/1993","Third Row",2021,"Racing 92","Top 14",15,16,12,3,0,0,0,0,0,1043,"BAPTISTE CHOUZENOUX"
"536","baptiste-chouzenoux-3250","07/08/1993","Third Row",2020,"Racing 92","Top 14",5,20,13,1,0,0,0,0,0,1095,"BAPTISTE CHOUZENOUX"
"537","baptiste-chouzenoux-3250","07/08/1993","Third Row",2019,"Racing 92","Top 14",0,17,16,0,0,0,0,1,0,1275,"BAPTISTE CHOUZENOUX"
"538","baptiste-chouzenoux-3250","07/08/1993","Third Row",2018,"Racing 92","Top 14",5,24,19,1,0,0,0,1,0,1612,"BAPTISTE CHOUZENOUX"
"539","baptiste-chouzenoux-3250","07/08/1993","Third Row",2017,"Racing 92","Top 14",5,20,16,1,0,0,0,0,0,1210,"BAPTISTE CHOUZENOUX"
"540","baptiste-chouzenoux-3250","07/08/1993","Third Row",2016,"Bayonne","Top 14",15,22,18,3,0,0,0,0,0,1446,"BAPTISTE CHOUZENOUX"
"541","baptiste-chouzenoux-3250","07/08/1993","Third Row",2014,"Bayonne","Top 14",0,4,0,0,0,0,0,0,0,62,"BAPTISTE CHOUZENOUX"
"542","dorian-clerc-4610","07/07/1998","Lock",2022,"Castres","Top 14",0,0,0,0,0,0,0,0,0,0,"DORIAN CLERC"
"543","dorian-clerc-4610","07/07/1998","Lock",2020,"Castres","Top 14",0,4,1,0,0,0,0,0,0,138,"DORIAN CLERC"
"544","dorian-clerc-4610","07/07/1998","Lock",2019,"Castres","Top 14",0,3,0,0,0,0,0,0,0,97,"DORIAN CLERC"
"545","vadim-cobilas-2274","30/07/1987","Prop",2022,"Union Bordeaux Bègles","Top 14",0,2,1,0,0,0,0,0,0,73,"VADIM COBILAS"
"546","vadim-cobilas-2274","30/07/1987","Prop",2021,"Union Bordeaux Bègles","Top 14",0,21,13,0,0,0,0,0,0,914,"VADIM COBILAS"
"547","vadim-cobilas-2274","30/07/1987","Prop",2020,"Union Bordeaux Bègles","Top 14",0,22,16,0,0,0,0,0,0,946,"VADIM COBILAS"
"548","vadim-cobilas-2274","30/07/1987","Prop",2019,"Union Bordeaux Bègles","Top 14",0,16,15,0,0,0,0,0,0,858,"VADIM COBILAS"
"549","vadim-cobilas-2274","30/07/1987","Prop",2018,"Union Bordeaux Bègles","Top 14",5,22,18,1,0,0,0,0,0,1199,"VADIM COBILAS"
"550","vadim-cobilas-2274","30/07/1987","Prop",2017,"Union Bordeaux Bègles","Top 14",0,23,22,0,0,0,0,1,0,1480,"VADIM COBILAS"
"551","vadim-cobilas-2274","30/07/1987","Prop",2016,"Union Bordeaux Bègles","Top 14",0,22,20,0,0,0,0,2,0,1223,"VADIM COBILAS"
"552","adrea-cocagi-2721","01/03/1994","Centre",2022,"Castres","Top 14",5,1,1,1,0,0,0,0,0,80,"ADREA COCAGI"
"553","adrea-cocagi-2721","01/03/1994","Centre",2021,"Castres","Top 14",10,26,17,2,0,0,0,1,0,1515,"ADREA COCAGI"
"554","adrea-cocagi-2721","01/03/1994","Centre",2020,"Castres","Top 14",5,12,6,1,0,0,0,0,0,497,"ADREA COCAGI"
"555","adrea-cocagi-2721","01/03/1994","Centre",2018,"USAP","Top 14",0,13,9,0,0,0,0,3,0,751,"ADREA COCAGI"
"556","georgeshenri-colombe-4045","09/04/1998","Prop",2022,"La Rochelle","Top 14",0,2,2,0,0,0,0,0,0,91,"GEORGESHENRI COLOMBE"
"557","georgeshenri-colombe-4045","09/04/1998","Prop",2021,"Racing 92","Top 14",0,12,6,0,0,0,0,1,0,508,"GEORGESHENRI COLOMBE"
"558","georgeshenri-colombe-4045","09/04/1998","Prop",2020,"Racing 92","Top 14",0,13,7,0,0,0,0,1,0,506,"GEORGESHENRI COLOMBE"
"559","georgeshenri-colombe-4045","09/04/1998","Prop",2019,"Racing 92","Top 14",0,10,0,0,0,0,0,0,0,267,"GEORGESHENRI COLOMBE"
"560","georgeshenri-colombe-4045","09/04/1998","Prop",2018,"Racing 92","Top 14",0,8,1,0,0,0,0,0,0,247,"GEORGESHENRI COLOMBE"
"561","georgeshenri-colombe-4045","09/04/1998","Prop",2017,"Racing 92","Top 14",0,2,0,0,0,0,0,0,0,76,"GEORGESHENRI COLOMBE"
"562","mathias-colombet-4234","01/05/1997","Full back",2022,"Pau","Top 14",0,2,2,0,0,0,0,2,0,160,"MATHIAS COLOMBET"
"563","mathias-colombet-4234","01/05/1997","Full back",2021,"Pau","Top 14",5,14,13,1,0,0,0,1,0,812,"MATHIAS COLOMBET"
"564","mathias-colombet-4234","01/05/1997","Full back",2017,"Pau","Top 14",0,1,1,0,0,0,0,0,0,80,"MATHIAS COLOMBET"
"565","pierre-colonna-4678","14/06/2001","Hooker",2022,"Castres","Top 14",0,1,0,0,0,0,0,0,0,10,"PIERRE COLONNA"
"566","pierre-colonna-4678","14/06/2001","Hooker",2021,"Castres","Top 14",0,0,0,0,0,0,0,0,0,0,"PIERRE COLONNA"
"567","pierre-colonna-4678","14/06/2001","Hooker",2020,"Castres","Top 14",0,4,0,0,0,0,0,0,0,70,"PIERRE COLONNA"
"568","liam-coltman-1960","25/01/1990","Hooker",2022,"LOU","Top 14",0,2,0,0,0,0,0,0,0,65,"LIAM COLTMAN"
"569","leo-coly-4458","09/09/1999","Scrum half",2022,"Montpellier","Top 14",0,2,2,0,0,0,0,0,0,124,"LEO COLY"
"570","leo-coly-4458","09/09/1999","Scrum half",2021,"Mont de Marsan","Top 14",11,1,1,0,3,0,1,0,0,60,"LEO COLY"
"571","thomas-combezou-563","26/01/1987","Centre",2022,"Castres","Top 14",0,1,1,0,0,0,0,0,0,80,"THOMAS COMBEZOU"
"572","thomas-combezou-563","26/01/1987","Centre",2021,"Castres","Top 14",20,24,17,4,0,0,0,0,0,1449,"THOMAS COMBEZOU"
"573","thomas-combezou-563","26/01/1987","Centre",2020,"Castres","Top 14",30,25,25,6,0,0,0,0,0,1899,"THOMAS COMBEZOU"
"574","thomas-combezou-563","26/01/1987","Centre",2019,"Castres","Top 14",35,17,16,7,0,0,0,0,0,1237,"THOMAS COMBEZOU"
"575","thomas-combezou-563","26/01/1987","Centre",2018,"Castres","Top 14",30,21,16,6,0,0,0,1,0,1334,"THOMAS COMBEZOU"
"576","thomas-combezou-563","26/01/1987","Centre",2017,"Castres","Top 14",20,24,17,4,0,0,0,2,0,1388,"THOMAS COMBEZOU"
"577","thomas-combezou-563","26/01/1987","Centre",2016,"Castres","Top 14",20,23,16,4,0,0,0,3,0,1348,"THOMAS COMBEZOU"
"578","thomas-combezou-563","26/01/1987","Centre",2015,"Castres","Top 14",20,20,15,4,0,0,0,1,0,1202,"THOMAS COMBEZOU"
"579","thomas-combezou-563","26/01/1987","Centre",2014,"Castres","Top 14",30,25,16,6,0,0,0,0,0,1410,"THOMAS COMBEZOU"
"580","thomas-combezou-563","26/01/1987","Centre",2013,"Montpellier","Top 14",20,13,7,4,0,0,0,0,0,623,"THOMAS COMBEZOU"
"581","thomas-combezou-563","26/01/1987","Centre",2012,"Montpellier","Top 14",10,26,21,2,0,0,0,1,0,1772,"THOMAS COMBEZOU"
"582","thomas-combezou-563","26/01/1987","Centre",2011,"Montpellier","Top 14",0,20,18,0,0,0,0,0,0,1444,"THOMAS COMBEZOU"
"583","thomas-combezou-563","26/01/1987","Centre",2010,"La Rochelle","Top 14",25,21,21,5,0,0,0,1,0,1594,"THOMAS COMBEZOU"
"584","thomas-combezou-563","26/01/1987","Centre",2008,"Clermont","Top 14",0,4,1,0,0,0,0,0,0,111,"THOMAS COMBEZOU"
"585","thomas-combezou-563","26/01/1987","Centre",2007,"Clermont","Top 14",0,1,1,0,0,0,0,0,0,80,"THOMAS COMBEZOU"
"586","thomas-combezou-563","26/01/1987","Centre",2006,"Clermont","Top 14",0,5,0,0,0,0,0,0,0,74,"THOMAS COMBEZOU"
"587","nicolas-corato-3936","07/10/1997","Prop",2022,"Pau","Top 14",0,1,1,0,0,0,0,0,0,40,"NICOLAS CORATO"
"588","nicolas-corato-3936","07/10/1997","Prop",2021,"Pau","Top 14",0,25,15,0,0,0,0,3,0,1225,"NICOLAS CORATO"
"589","nicolas-corato-3936","07/10/1997","Prop",2020,"Pau","Top 14",0,20,5,0,0,0,0,0,0,561,"NICOLAS CORATO"
"590","nicolas-corato-3936","07/10/1997","Prop",2019,"Pau","Top 14",5,5,0,1,0,0,0,0,0,73,"NICOLAS CORATO"
"591","nicolas-corato-3936","07/10/1997","Prop",2018,"Pau","Top 14",0,6,0,0,0,0,0,0,0,125,"NICOLAS CORATO"
"592","nicolas-corato-3936","07/10/1997","Prop",2017,"Pau","Top 14",0,3,1,0,0,0,0,0,0,75,"NICOLAS CORATO"
"593","santiago-cordero-2627","06/12/1993","Full back",2022,"Union Bordeaux Bègles","Top 14",0,0,0,0,0,0,0,0,0,0,"SANTIAGO CORDERO"
"594","santiago-cordero-2627","06/12/1993","Full back",2021,"Union Bordeaux Bègles","Top 14",25,18,18,5,0,0,0,0,0,1440,"SANTIAGO CORDERO"
"595","santiago-cordero-2627","06/12/1993","Full back",2020,"Union Bordeaux Bègles","Top 14",20,11,11,4,0,0,0,0,0,814,"SANTIAGO CORDERO"
"596","santiago-cordero-2627","06/12/1993","Full back",2019,"Union Bordeaux Bègles","Top 14",30,12,12,6,0,0,0,0,0,946,"SANTIAGO CORDERO"
"597","gervais-cordin-4141","10/12/1998","Full back",2022,"Toulon","Top 14",5,2,2,1,0,0,0,0,0,160,"GERVAIS CORDIN"
"598","gervais-cordin-4141","10/12/1998","Full back",2021,"Toulon","Top 14",10,19,13,2,0,0,0,0,0,1138,"GERVAIS CORDIN"
"599","gervais-cordin-4141","10/12/1998","Full back",2020,"Toulon","Top 14",25,18,17,5,0,0,0,0,0,1372,"GERVAIS CORDIN"
"600","gervais-cordin-4141","10/12/1998","Full back",2019,"Toulon","Top 14",5,17,14,1,0,0,0,0,0,1141,"GERVAIS CORDIN"
"601","gervais-cordin-4141","10/12/1998","Full back",2018,"Grenoble","Top 14",0,6,5,0,0,0,0,0,0,426,"GERVAIS CORDIN"
"602","gervais-cordin-4141","10/12/1998","Full back",2017,"Grenoble","Top 14",0,0,0,0,0,0,0,0,0,0,"GERVAIS CORDIN"
"603","swan-cormenier-4058","18/01/1996","Prop",2022,"Bayonne","Top 14",0,2,2,0,0,0,0,0,0,113,"SWAN CORMENIER"
"604","swan-cormenier-4058","18/01/1996","Prop",2020,"Bayonne","Top 14",0,14,5,0,0,0,0,2,0,525,"SWAN CORMENIER"
"605","swan-cormenier-4058","18/01/1996","Prop",2019,"Bayonne","Top 14",0,4,2,0,0,0,0,0,0,179,"SWAN CORMENIER"
"606","pascal-cotet-2520","12/10/1993","Prop",2022,"Bayonne","Top 14",0,2,1,0,0,0,0,0,0,100,"PASCAL COTET"
"607","pascal-cotet-2520","12/10/1993","Prop",2012,"USAP","Top 14",0,1,0,0,0,0,0,0,0,2,"PASCAL COTET"
"608","baptiste-couilloud-3669","22/07/1997","Scrum half",2022,"LOU","Top 14",5,2,1,1,0,0,0,0,0,110,"BAPTISTE COUILLOUD"
"609","baptiste-couilloud-3669","22/07/1997","Scrum half",2021,"LOU","Top 14",55,16,12,11,0,0,0,0,0,887,"BAPTISTE COUILLOUD"
"610","baptiste-couilloud-3669","22/07/1997","Scrum half",2020,"LOU","Top 14",30,16,11,6,0,0,0,0,0,835,"BAPTISTE COUILLOUD"
"611","baptiste-couilloud-3669","22/07/1997","Scrum half",2019,"LOU","Top 14",20,14,10,4,0,0,0,0,0,635,"BAPTISTE COUILLOUD"
"612","baptiste-couilloud-3669","22/07/1997","Scrum half",2018,"LOU","Top 14",5,11,7,1,0,0,0,0,0,613,"BAPTISTE COUILLOUD"
"613","baptiste-couilloud-3669","22/07/1997","Scrum half",2017,"LOU","Top 14",52,20,16,10,0,0,1,0,0,1203,"BAPTISTE COUILLOUD"
"614","baptiste-couilloud-3669","22/07/1997","Scrum half",2016,"LOU","Top 14",15,13,7,3,0,0,0,0,0,567,"BAPTISTE COUILLOUD"
"615","jules-coulon-5053","04/07/2002","Third Row",2022,"Toulon","Top 14",0,2,0,0,0,0,0,0,0,29,"JULES COULON"
"616","jules-coulon-5053","04/07/2002","Third Row",2021,"Toulon","Top 14",0,5,1,0,0,0,0,0,0,94,"JULES COULON"
"617","arthur-coville-3678","04/02/1998","Scrum half",2022,"Stade Français","Top 14",0,2,0,0,0,0,0,0,0,47,"ARTHUR COVILLE"
"618","arthur-coville-3678","04/02/1998","Scrum half",2021,"Stade Français","Top 14",17,26,13,3,0,0,1,1,0,1142,"ARTHUR COVILLE"
"619","arthur-coville-3678","04/02/1998","Scrum half",2020,"Stade Français","Top 14",7,21,11,1,0,0,1,0,0,799,"ARTHUR COVILLE"
"620","arthur-coville-3678","04/02/1998","Scrum half",2019,"Stade Français","Top 14",5,14,10,1,0,0,0,0,0,760,"ARTHUR COVILLE"
"621","arthur-coville-3678","04/02/1998","Scrum half",2018,"Stade Français","Top 14",5,12,4,1,0,0,0,1,0,349,"ARTHUR COVILLE"
"622","arthur-coville-3678","04/02/1998","Scrum half",2017,"Stade Français","Top 14",8,18,12,1,1,0,0,0,0,841,"ARTHUR COVILLE"
"623","arthur-coville-3678","04/02/1998","Scrum half",2016,"Stade Français","Top 14",0,2,0,0,0,0,0,0,0,22,"ARTHUR COVILLE"
"624","guillaume-cramont-4473","29/12/2000","Hooker",2022,"Stade Toulousain","Top 14",0,0,0,0,0,0,0,0,0,0,"GUILLAUME CRAMONT"
"625","guillaume-cramont-4473","29/12/2000","Hooker",2021,"Stade Toulousain","Top 14",10,11,9,2,0,0,0,0,0,625,"GUILLAUME CRAMONT"
"626","guillaume-cramont-4473","29/12/2000","Hooker",2020,"Stade Toulousain","Top 14",5,8,2,1,0,0,0,1,0,248,"GUILLAUME CRAMONT"
"627","guillaume-cramont-4473","29/12/2000","Hooker",2019,"Stade Toulousain","Top 14",0,3,0,0,0,0,0,0,0,34,"GUILLAUME CRAMONT"
"628","dylan-cretin-3925","04/05/1997","Third Row",2022,"LOU","Top 14",0,2,1,0,0,0,0,0,0,110,"DYLAN CRETIN"
"629","dylan-cretin-3925","04/05/1997","Third Row",2021,"LOU","Top 14",20,18,15,4,0,0,0,0,0,1258,"DYLAN CRETIN"
"630","dylan-cretin-3925","04/05/1997","Third Row",2020,"LOU","Top 14",10,16,16,2,0,0,0,1,0,1231,"DYLAN CRETIN"
"631","dylan-cretin-3925","04/05/1997","Third Row",2019,"LOU","Top 14",15,12,9,3,0,0,0,0,0,772,"DYLAN CRETIN"
"632","dylan-cretin-3925","04/05/1997","Third Row",2018,"LOU","Top 14",10,23,12,2,0,0,0,1,0,1110,"DYLAN CRETIN"
"633","dylan-cretin-3925","04/05/1997","Third Row",2017,"LOU","Top 14",20,19,10,4,0,0,0,0,0,944,"DYLAN CRETIN"
"634","dylan-cretin-3925","04/05/1997","Third Row",2016,"LOU","Top 14",0,2,1,0,0,0,0,0,0,69,"DYLAN CRETIN"
"635","thomas-cretu-4775","05/03/2002","Prop",2022,"Stade Français","Top 14",0,0,0,0,0,0,0,0,0,0,"THOMAS CRETU"
"636","geoffrey-cridge-3226","06/02/1995","Lock",2022,"Bayonne","Top 14",0,0,0,0,0,0,0,0,0,0,"GEOFFREY CRIDGE"
"637","francois-cros-2812","25/03/1994","Third Row",2022,"Stade Toulousain","Top 14",0,1,0,0,0,0,0,0,0,3,"FRANCOIS CROS"
"638","francois-cros-2812","25/03/1994","Third Row",2021,"Stade Toulousain","Top 14",5,16,12,1,0,0,0,1,0,986,"FRANCOIS CROS"
"639","francois-cros-2812","25/03/1994","Third Row",2020,"Stade Toulousain","Top 14",15,14,13,3,0,0,0,0,0,966,"FRANCOIS CROS"
"640","francois-cros-2812","25/03/1994","Third Row",2019,"Stade Toulousain","Top 14",0,7,6,0,0,0,0,0,0,488,"FRANCOIS CROS"
"641","francois-cros-2812","25/03/1994","Third Row",2018,"Stade Toulousain","Top 14",20,21,19,4,0,0,0,1,0,1407,"FRANCOIS CROS"
"642","francois-cros-2812","25/03/1994","Third Row",2017,"Stade Toulousain","Top 14",10,22,16,2,0,0,0,0,0,1324,"FRANCOIS CROS"
